bin_num,bin_typ,stk_hu,mat_cod,stk_qty
PP.27.104.03,PA01,REC000782702,5ACEFFF2D6111EDBAF987044053B4CDA,576
PP.27.104.04,PA01,REC000643488,5ACEFFF2D6111EDBAF92A0107E6B0CC6,31
PP.27.104.05,PA01,SHL000019406,5ACEFFF2D6111EDBAF96440C8A598D5E,100
PP.27.104.06,PA01,REC000770660,5ACEFFF2D6111EDBAF92A08EB44A8D81,120
PP.27.104.08,PA01,NAC000143624,5ACEFFF2D6111EDBAF966215DF8DCD2F,42
PP.27.104.09,PA01,NAC000163760,5ACEFFF2D6111EDBAF9672E9395C4D00,19
PP.27.105.03,PA01,REC000776922,5ACEFFF2D6111EDBAF92A6CDA7FB0CCB,20
PP.27.105.04,PA01,REC000781489,5ACEFFF2D6111EDBAF91304F4A6D0D26,65
PP.27.105.05,PA01,REC000774805,5ACEFFF2D6111EDBAF92A207A7BE8CBF,174
PP.27.105.06,PA01,REC000749409,5ACEFFF2D6111EDBAF92A9818BF98CDC,288
PP.27.106.03,PA01,REC000739667,5ACEFFF2D6111EDBAF911EB3DD3D4CBD,3000
PP.27.106.04,PA01,NAC000162815,5ACEFFF2D6111EEC89FE49AF2CFD81D2,70
PP.27.106.05,PA01,REC000770239,5ACEFFF2D6111EDDA2E2219FC26FCEEB,4200
PP.27.106.06,PA01,REC000675810,5ACEFFF2D6111EDBAF913B5CA2A48D02,31
PP.27.106.07,PA01,DEV000027252,5ACEFFF2D6111EEC94D53DFE678B5ED8,10
PP.27.106.08,PA01,NAC000146279,5ACEFFF2D6111EDBAF96729905DB4D81,32
PP.27.106.09,PA01,REC000772683,5ACEFFF2D6111EDBAF964CBA7DFBCD3B,2
PP.27.107.03,PA01,NAC000143074,5ACEFFF2D6111EECB48B31B53AC2C41D,100
PP.27.107.04,PA01,NAC000145327,5ACEFFF2D6111EDBAF96483850DF4CCF,118
PP.27.107.05,PA01,NAC000158335,5ACEFFF2D6111EDCA283C990C41A53CE,1250
PP.27.107.06,PA01,REC000780685,5ACEFFF2D6111EDBAF9138CD30074D36,50
PP.27.107.07,PA01,REC000769127,5ACEFFF2D6111EDBAF96682642908CE1,360
PP.27.107.08,PA01,NAC000145592,5ACEFFF2D6111EECA3CCF6517FE708C3,1416
PP.27.108.03,PA01,REC000630283,5ACEFFF2D6111EDBAF928EDAEE894D10,50
PP.27.108.04,PA01,NAC000162962,5ACEFFF2D6111EDBAF966CA6DB41CD56,48
PP.27.108.05,PA01,REC000779527,5ACEFFF2D6111EDBAF9134E340200D67,40
PP.27.108.06,PA01,NAC000146249,5ACEFFF2D6111EDBAF967875BBBB4D6A,14
PP.27.108.07,PA01,NAC000166429,5ACEFFF2D6111EECAE821E6E3EEA00C5,12
PP.27.108.08,PA01,REC000780705,5ACEFFF2D6111EDBAF9679346DEB8D78,540
PP.27.108.09,PA01,NAC000155720,5ACEFFF2D6111EDCA7F6283AC6B917EF,168
PP.27.109.03,PA01,REC000766221,5ACEFFF2D6111EDC96D16C05615F5CFC,144
PP.27.109.04,PA01,NAC000132658,5ACEFFF2D6111EDBAF9675A0E7700D23,290
PP.27.109.05,PA01,REC000769764,5ACEFFF2D6111EDBAF92AA94430CCD17,66
PP.27.109.06,PA01,REC000766220,5ACEFFF2D6111EDC96D16C05615F5CFC,72
PP.27.109.08,PA01,NAC000162966,5ACEFFF2D6111EDC95D3B5F4EE624A7E,130
PP.27.109.09,PA01,REC000708654,5ACEFFF2D6111EDBAF92A0107E6B0CC6,30
PP.27.110.03,PA01,REC000713917,5ACEFFF2D6111EDBAF92AAF98EF08D78,144
PP.27.110.05,PA01,REC000695744,5ACEFFF2D6111EDBAF987085DDCA0CDA,348
PP.27.110.06,PA01,DEV000028595,5ACEFFF2D6111EDC95D3B3B5BE640A56,10
PP.27.110.07,PA01,REC000643400,5ACEFFF2D6111EDBAF92AAF777B70D02,12
PP.27.110.08,PA01,NAC000164283,5ACEFFF2D6111EEC8BAFB45C51FF8EFB,70
PP.27.110.09,PA01,DEV000030545,5ACEFFF2D6111EDC95D3B3B5BE640A56,29
PP.27.111.03,PA01,NAC000156573,5ACEFFF2D6111EDC95866E5C5E8804CE,21
PP.27.111.04,PA01,REC000717546,5ACEFFF2D6111EDBAF91290E3F890D47,360
PP.27.111.05,PA01,REC000717386,5ACEFFF2D6111EDBAF92A8B0F6054CCD,192
PP.27.111.06,PA01,REC000634180,5ACEFFF2D6111EDBAF967522B6304D23,68
PP.27.111.07,PA01,REC000785739,5ACEFFF2D6111EDBAF92A468BFBCCD16,120
PP.27.111.08,PA01,REC000776324,5ACEFFF2D6111EDBAF96737D3EE54CFA,164
PP.27.111.09,PA01,NAC000166374,5ACEFFF2D6111EDC95866E5CED1E8490,36
PP.27.112.03,PA01,NAC000158611,5ACEFFF2D6111EDBAF966D67D2788D47,550
PP.27.112.04,PA01,REC000678873,5ACEFFF2D6111EDBAF912154FC358D66,60
PP.27.112.05,PA01,NAC000152520,5ACEFFF2D6111EECAE821E6E3EEA00C5,31
PP.27.112.06,PA01,00000000006000232363,5ACEFFF2D6111EDBAF92AAB863344D31,30
PP.27.112.08,PA01,NAC000143828,5ACEFFF2D6111EDBAF9675EA704A8D41,640
PP.27.112.09,PA01,NAC000142942,5ACEFFF2D6111EDC95D3B3B5BE640A56,9
PP.27.113.03,PA01,REC000781457,5ACEFFF2D6111EDBAF92A4803EAA0CD7,60
PP.27.113.04,PA01,REC000775918,5ACEFFF2D6111EDBAF96717376BD0CE1,576
PP.27.113.05,PA01,REC000729235,5ACEFFF2D6111EDD92C6E6FC96864D2B,395
PP.27.113.06,PA01,REC000759819,5ACEFFF2D6111EDBAF91289C8D260CC8,140
PP.27.113.07,PA01,QUA000038811,5ACEFFF2D6111EDBAF914412B6EA8CC6,337
PP.27.113.08,PA01,REC000733265,5ACEFFF2D6111EDBAF91300021540D26,136
PP.27.113.09,PA01,REC000782102,5ACEFFF2D6111EDBAF964CBA7DFBCD3B,2
PP.27.114.03,PA01,REC000724366,5ACEFFF2D6111EDD92C6E70CE43B0D2B,338
PP.27.114.04,PA01,00000000006000354487,5ACEFFF2D6111EDBAF96486E5A2C4CC5,10
PP.27.114.05,PA01,00000000006000328400,5ACEFFF2D6111EDD92C6E70CE43B0D2B,480
PP.27.114.06,PA01,QUA000039503,5ACEFFF2D6111EDBAF93A4DC2F908CF2,129
PP.27.114.07,PA01,REC000623768,5ACEFFF2D6111EDBAF93A478AE2A8CF2,576
PP.27.114.09,PA01,DEV000030546,5ACEFFF2D6111EDC95D3B3B5BE640A56,36
PP.27.115.03,PA01,NAC000158367,5ACEFFF2D6111EDBAF913FCC70204CD7,25
PP.27.115.04,PA01,REC000719357,5ACEFFF2D6111EDBAF92A1B2CC254D35,30
PP.27.115.05,PA01,NAC000149780,5ACEFFF2D6111EDBAF966215DF8DCD2F,42
PP.27.115.06,PA01,REC000722274,5ACEFFF2D6111EDBAF913109B874CD39,32
PP.27.115.07,PA01,NAC000162721,5ACEFFF2D6111EDC95866E6C84188494,14
PP.27.115.08,PA01,NAC000144810,5ACEFFF2D6111EECA3E629B8BF490BBD,48
PP.27.116.03,PA01,REC000653235,5ACEFFF2D6111EDBAF92AA33825F8D78,300
PP.27.116.04,PA01,NAC000142095,5ACEFFF2D6111EDCAC8655F8E051064E,36
PP.27.116.05,PA01,REC000702538,5ACEFFF2D6111EDBAF92A236A5B34D81,204
PP.27.116.06,PA01,REC000753021,5ACEFFF2D6111EDBAF9649096438CD4C,96
PP.27.116.07,PA01,REC000770124,5ACEFFF2D6111EDBAF92A08C0CC28CCA,66
PP.27.116.08,PA01,NAC000142109,5ACEFFF2D6111EDCAC8655F8E051064E,36
PP.27.117.03,PA01,REC000776709,5ACEFFF2D6111EDBAF9673D1BC990D49,42
PP.27.117.04,PA01,REC000690580,5ACEFFF2D6111EDBAF9649C7C7040D65,1350
PP.27.117.05,PA01,REC000785913,5ACEFFF2D6111EDBAF911FE3B1938D66,648
PP.27.117.06,PA01,REC000619636,5ACEFFF2D6111EDBAF92AAF777B70D02,90
PP.27.117.07,PA01,REC000781993,5ACEFFF2D6111EEC94D54310DA781F11,1500
PP.27.117.08,PA01,REC000776517,5ACEFFF2D6111EDBAF92ACE76B07CCC9,60
PP.27.117.09,PA01,REC000780540,5ACEFFF2D6111EDBAF91612DF18CCD01,200
PP.27.118.03,PA01,REC000594182,5ACEFFF2D6111EDBAF92AA785D0ECCD7,4
PP.27.118.05,PA01,REC000785895,5ACEFFF2D6111EDBAF9653D71AAD8CD6,12000
PP.27.118.06,PA01,REC000759712,5ACEFFF2D6111EDBAF929121AC400CC6,288
PP.27.118.07,PA01,REC000595431,5ACEFFF2D6111EDBAF92AA785D0ECCD7,210
PP.27.118.08,PA01,REC000730285,5ACEFFF2D6111EDBAF92ACE8A3ED0CCF,72
PP.27.119.03,PA01,NAC000159736,5ACEFFF2D6111EDBAF9672F9E3294CFA,5
PP.27.119.04,PA01,REC000595421,5ACEFFF2D6111EDBAF92AA785D0ECCD7,200
PP.27.119.05,PA01,REC000595422,5ACEFFF2D6111EDBAF92AA785D0ECCD7,200
PP.27.119.06,PA01,REC000641655,5ACEFFF2D6111EDBAF92AA31124BCCD7,210
PP.27.119.07,PA01,REC000780506,5ACEFFF2D6111EDBAF964874E79ACD34,108
PP.27.119.08,PA01,REC000756270,5ACEFFF2D6111EDBAF964CC320F70D2E,100
PP.27.119.09,PA01,REC000769628,5ACEFFF2D6111EDBAF913DB0E516CD26,93
PP.27.120.03,PA01,NAC000152488,5ACEFFF2D6111EEC89FDA9456A03C12E,1800
PP.27.120.04,PA01,REC000548035,5ACEFFF2D6111EDBAF92AAA7D8B14D17,29
PP.27.120.05,PA01,NAC000149344,5ACEFFF2D6111EDBAF96729905DB4D81,15
PP.27.120.06,PA01,REC000785290,5ACEFFF2D6111EDBAF91380E13448CCF,100
PP.27.120.07,PA01,NAC000147540,5ACEFFF2D6111EDBAF913F483CCBCD01,140
PP.27.120.08,PA01,NAC000144198,5ACEFFF2D6111EDBAF96684EEFF7CD3D,28
PP.27.120.09,PA01,REC000770352,5ACEFFF2D6111EDCB7867889D9F74836,720
PP.27.121.03,PA01,REC000752122,5ACEFFF2D6111EDBAF92A715866ECD62,108
PP.27.121.04,PA01,NAC000153116,5ACEFFF2D6111EDBAF913F483CCBCD01,110
PP.27.121.05,PA01,REC000765635,5ACEFFF2D6111EDBAF964CBA7DFBCD3B,2
PP.27.121.06,PA01,REC000776953,5ACEFFF2D6111EDBAF9127692DED4D56,300
PP.27.121.07,PA01,REC000669169,5ACEFFF2D6111EDBAF92AAC1455D4CCF,200
PP.27.121.08,PA01,REC000679900,5ACEFFF2D6111EDBAF92AAEB7DA04D1A,24
PP.27.122.03,PA01,NAC000163685,5ACEFFF2D6111EDBAF9663E0DB530D5E,58
PP.27.122.04,PA01,00000000006000358371,5ACEFFF2D6111EDBAF92A80B7EF90D1A,4
PP.27.122.05,PA01,NAC000142989,5ACEFFF2D6111EECA3E629B659F20ACF,14
PP.27.122.06,PA01,REC000785880,5ACEFFF2D6111EDC96D168BDBF849D4E,40
PP.27.122.07,PA01,NAC000165288,5ACEFFF2D6111EDBAF967302FC9FCD4D,2
PP.27.122.08,PA01,NAC000135938,5ACEFFF2D6111EDBAF966215DF8DCD2F,42
PP.27.122.09,PA01,NAC000167607,5ACEFFF2D6111EDBAF967302FC9FCD4D,3
PP.27.123.03,PA01,REC000777727,5ACEFFF2D6111EDBAF92AAB57B0F0D50,450
PP.27.123.04,PA01,REC000694945,5ACEFFF2D6111EDBAF9143B4CA038CFE,50
PP.27.123.05,PA01,REC000785878,5ACEFFF2D6111EDBAF9657D5BB904D4B,96
PP.27.123.06,PA01,REC000776705,5ACEFFF2D6111EDBAF966F7274554CCB,48
PP.27.123.07,PA01,REC000774923,5ACEFFF2D6111EDBAF9291D067134D41,120
PP.27.123.08,PA01,NAC000154811,5ACEFFF2D6111EED8D9FF2886337D836,160
PP.27.124.03,PA01,REC000785729,5ACEFFF2D6111EDBAF92A537E8E6CCD0,120
PP.27.124.04,PA01,NAC000163906,5ACEFFF2D6111EDBAF96628653BB8CC2,20
PP.27.124.05,PA01,NAC000154447,5ACEFFF2D6111EED8D9FF2886337D836,240
PP.27.124.06,PA01,NAC000150914,5ACEFFF2D6111EDBAF9292D14BCC0CC6,200
PP.27.124.07,PA01,REC000761121,5ACEFFF2D6111EDBAF9143B87DF2CCC6,150
PP.27.124.08,PA01,NAC000167205,5ACEFFF2D6111EDBAF92A8CEB5900D3C,279
PP.27.124.09,PA01,NAC000151991,5ACEFFF2D6111EED8D9FF2886337D836,1140
PP.27.125.03,PA01,REC000769596,5ACEFFF2D6111EDBAF912F71109C8CC0,160
PP.27.125.04,PA01,REC000749355,5ACEFFF2D6111EDD8696B1D29FBAD1B0,350
PP.27.125.05,PA01,REC000515678,5ACEFFF2D6111EDBAF92AC8EDDA40CD5,54
PP.27.125.07,PA01,REC000768152,5ACEFFF2D6111EDBAF966F898084CCC0,96
PP.27.125.08,PA01,REC000782635,5ACEFFF2D6111EDBAF96735935814D20,89
PP.27.126.03,PA01,REC000780330,5ACEFFF2D6111EDBAF96538B407E8CBD,10000
PP.27.126.04,PA01,REC000743286,5ACEFFF2D6111EDBAF92AA108C904D1C,79
PP.27.126.05,PA01,REC000743748,5ACEFFF2D6111EDBAF92A4892AC54D62,72
PP.27.126.06,PA01,NAC000156025,5ACEFFF2D6111EDBAF913F4ABA46CCBF,190
PP.27.126.07,PA01,REC000754148,5ACEFFF2D6111EDBAF92A08C0CC28CCA,156
PP.27.126.08,PA01,REC000785875,5ACEFFF2D6111EDBAF915EFA90138D01,15500
PP.27.127.04,PA01,REC000654123,5ACEFFF2D6111EECB4D8BA8CD5E40E24,38
PP.27.127.05,PA01,NAC000155719,5ACEFFF2D6111EDCA7F6283AC6B917EF,72
PP.27.127.06,PA01,REC000780507,5ACEFFF2D6111EDBAF96717376BD0CE1,576
PP.27.127.07,PA01,REC000767010,5ACEFFF2D6111EDBAF9870A08295CCDA,576
PP.27.127.08,PA01,REC000669012,5ACEFFF2D6111EDBAF91290E3F890D47,360
PP.27.127.09,PA01,NAC000151385,5ACEFFF2D6111EED8D9FF2886337D836,1100
PP.27.128.03,PA01,NAC000149778,5ACEFFF2D6111EDBAF9292D14BCC0CC6,160
PP.27.128.04,PA01,REC000773765,5ACEFFF2D6111EDBAF92A2B0C8C40D1C,66
PP.27.128.05,PA01,NAC000118254,5ACEFFF2D6111EDBAF966E110AAA8CC0,504
PP.27.128.06,PA01,NAC000149490,5ACEFFF2D6111EDCA2B61501DDAC184D,1460
PP.27.128.07,PA01,NAC000144640,5ACEFFF2D6111EED99E30D9B2C135199,1000
PP.27.128.08,PA01,NAC000154046,5ACEFFF2D6111EDBAF96636A15A68D24,34
PP.27.129.04,PA01,REC000766356,5ACEFFF2D6111EDBAF913DB0E516CD26,58
PP.27.129.05,PA01,NAC000163791,5ACEFFF2D6111EDBAF9657A5B0778D3B,60
PP.27.129.06,PA01,REC000771936,5ACEFFF2D6111EDBAF92AA414FF64D45,270
PP.27.129.07,PA01,REC000516399,5ACEFFF2D6111EDBAF92AC8EDDA40CD5,72
PP.27.129.08,PA01,REC000631615,5ACEFFF2D6111EDBAF92AAA7768D8CD6,42
PP.27.129.09,PA01,NAC000151590,5ACEFFF2D6111EED8D9FF2886337D836,1200
PP.27.130.04,PA01,NAC000131866,5ACEFFF2D6111EEC94D5436D8A459F7A,60
PP.27.130.05,PA01,REC000759475,5ACEFFF2D6111EDBAF9668430B210D24,1040
PP.27.130.06,PA01,REC000779906,5ACEFFF2D6111EDC9BF8489B31B08CB3,360
PP.27.130.07,PA01,REC000782698,5ACEFFF2D6111EDBAF9657F4E9A74D78,528
PP.28.005.03,PA01,REC000614282,5ACEFFF2D6111EDBAF967092B1B18D56,288
PP.28.005.04,PA01,REC000709512,5ACEFFF2D6111EECA9A62DFFC60AC946,50
PP.28.005.08,PA01,QUA000040293,5ACEFFF2D6111EECBEF45291DF84C8BB,59
PP.28.005.09,PA01,L00006525642,5ACEFFF2D6111EDBAF90543A3BC1CCC1,687
PP.28.006.03,PA01,NAC000166867,5ACEFFF2D6111EDBAF966CC3D9B18CC6,250
PP.28.006.04,PA01,REC000552407,5ACEFFF2D6111EEC94D51D9D6CD2DEDA,8
PP.28.006.05,PA01,REC000697631,5ACEFFF2D6111EDBAF91216AF0290D2C,252
PP.28.006.06,PA01,REC000556275,5ACEFFF2D6111EDBAF91258986E6CCD0,68
PP.28.006.07,PA01,REC000691215,5ACEFFF2D6111EDBAF929469DC9E8D2A,2
PP.28.006.09,PA01,REC000535716,5ACEFFF2D6111EDBAF92A15E40118CD7,48
PP.28.007.03,PA01,REC000632311,5ACEFFF2D6111EDBAF913C9521FA8CDC,66
PP.28.007.06,PA01,NAC000142071,5ACEFFF2D6111EED8CD3F90AA62A8C7C,1
PP.28.007.07,PA01,NAC000095302,5ACEFFF2D6111EEC94D5453BE8F75ECF,2
PP.28.007.08,PA01,REC000617418,5ACEFFF2D6111EDC96D16CF2EAEC5D48,42
PP.28.007.09,PA01,REC000505981,5ACEFFF2D6111EDBAF964F7AEA53CCC6,24
PP.28.008.04,PA01,NAC000138601,5ACEFFF2D6111EECA8C1DB9D3534008D,4
PP.28.008.05,PA01,NAC000095442,5ACEFFF2D6111EEC94D52ACE9683DF58,1
PP.28.008.06,PA01,REC000630997,5ACEFFF2D6111EDC9586601C5AF44490,44
PP.28.008.07,PA01,REC000729271,5ACEFFF2D6111EEC94D51EADCFAB1EE7,58
PP.28.008.08,PA01,REC000583249,5ACEFFF2D6111EEC94D52563DC989F5F,32
PP.28.009.03,PA01,REC000575160,5ACEFFF2D6111EEC94D51E3C249D9F75,80
PP.28.009.04,PA01,REC000648851,5ACEFFF2D6111EDC9586601C5AF44490,158
PP.28.009.05,PA01,NAC000117469,5ACEFFF2D6111EDC95D3B9B087090A30,5
PP.28.009.07,PA01,REC000518450,5ACEFFF2D6111EDBAF92A0853399CCC6,48
PP.28.009.08,PA01,REC000518442,5ACEFFF2D6111EDBAF92A14B360A4D4D,48
PP.28.009.09,PA01,REC000666625,5ACEFFF2D6111EDBAF9645F450390D66,220
PP.28.010.03,PA01,REC000518449,5ACEFFF2D6111EDBAF92A24694900CC5,48
PP.28.010.04,PA01,REC000564595,5ACEFFF2D6111EDBAF9134521D8E0CC5,149
PP.28.010.05,PA01,NAC000111799,5ACEFFF2D6111EDCA2B6145E95215862,414
PP.28.010.07,PA01,NAC000113131,5ACEFFF2D6111EDCA2B6145E95215862,1000
PP.28.010.08,PA01,SHL000007430,5ACEFFF2D6111EDBAEC5E88458C3486C,5
PP.28.010.09,PA01,REC000394627,5ACEFFF2D6111EDBAF905238D67ACCDA,4
PP.28.011.03,PA01,REC000597544,5ACEFFF2D6111EEC94D5215AD7DF1ED8,24
PP.28.011.04,PA01,NAC000129139,5ACEFFF2D6111EDCA2E85EBD8E76DE9F,1230
PP.28.011.05,PA01,NAC000113089,5ACEFFF2D6111EEC89FD847C1041C202,2
PP.28.011.07,PA01,NAC000119693,5ACEFFF2D6111EDBAF92946C35BE0CCE,40
PP.28.012.03,PA01,NAC000085332,5ACEFFF2D6111EDBAF9133DB37AF0CCD,2
PP.28.012.05,PA01,REC000663361,5ACEFFF2D6111EDBAF912FDE8A210CFA,20
PP.28.012.06,PA01,NAC000102453,5ACEFFF2D6111EDBAF96667EA1420D2F,2
PP.28.012.07,PA01,REC000539763,5ACEFFF2D6111EDBAF913D5DEA610D67,7
PP.28.012.08,PA01,NAC000072235,5ACEFFF2D6111EDBAF9664AE17B48D1F,1
PP.28.012.09,PA01,REC000735590,5ACEFFF2D6111EEC94D51F4F6EDF9F59,33
PP.28.013.03,PA01,REC000689220,5ACEFFF2D6111EDBAF9290EC840C0D4D,38
PP.28.013.04,PA01,REC000569560,5ACEFFF2D6111EDBAF90560C70538CC8,97200
PP.28.013.05,PA01,QUA000038442,5ACEFFF2D6111EDBAF964CD3BC1A4D66,13
PP.28.013.08,PA01,SHL000016410,5ACEFFF2D6111EDBAF92A7CE6FADCCBB,23
PP.28.014.04,PA01,REC000616597,5ACEFFF2D6111EDBAF913D9DDBF1CD24,4
PP.28.014.05,PA01,SHL000017523,5ACEFFF2D6111EDBAF966AB1D74D0CD0,13
PP.28.014.06,PA01,L00006740264,5ACEFFF2D6111EDBAF92A11C30C00D00,36
PP.28.014.08,PA01,SHL000018338,5ACEFFF2D6111EDBAF92A879E4A70D1A,12
PP.28.015.03,PA01,NAC000076173,5ACEFFF2D6111EDBAF966ED4807BCCCB,4
PP.28.015.04,PA01,REC000535157,5ACEFFF2D6111EDBAF92A26B7EA2CCDD,48
PP.28.015.05,PA01,REC000650269,5ACEFFF2D6111EDCA2B616090D4AD86D,10
PP.28.015.06,PA01,REC000668976,5ACEFFF2D6111EEC89FD1B1EF8C2019F,45
PP.28.015.07,PA01,REC000648711,5ACEFFF2D6111EEC94D542250F79DF52,19
PP.28.015.08,PA01,NAC000119830,5ACEFFF2D6111EDBAF929559D2984D4B,1
PP.28.015.09,PA01,NAC000100717,5ACEFFF2D6111EDBAF966EB3AB6F4CCA,5
PP.28.016.03,PA01,REC000705835,5ACEFFF2D6111EDBAF92A41F53510CFC,180
PP.28.016.05,PA01,REC000653127,5ACEFFF2D6111EDBAF964FB4977E4D26,10
PP.28.016.06,PA01,REC000702449,5ACEFFF2D6111EECBAB1F800406DD1F1,400
PP.28.016.07,PA01,QUA000030535,5ACEFFF2D6111EDBAF9294E344BF0D27,4
PP.28.016.08,PA01,REC000712860,5ACEFFF2D6111EDBAF92A41F53510CFC,168
PP.28.016.09,PA01,REC000472014,5ACEFFF2D6111EDBAF913D9821CD4D02,240
PP.28.017.03,PA01,REC000604935,5ACEFFF2D6111EDBAF92AC75516BCD02,270
PP.28.017.04,PA01,SHL000007490,5ACEFFF2D6111EDBAF913D40459FCD59,28
PP.28.017.05,PA01,NAC000133928,5ACEFFF2D6111EECB4D8BB14AFBB8E24,1
PP.28.017.06,PA01,NAC000125999,5ACEFFF2D6111EDBAF92976A02D84D20,2
PP.28.017.07,PA01,NAC000105195,5ACEFFF2D6111EDBAF9666D376374CDD,1
PP.28.017.09,PA01,QUA000031304,5ACEFFF2D6111EDBAF913553FF8C4CC6,45
PP.28.018.03,PA01,NAC000166336,5ACEFFF2D6111EDD98AFEE7A42479D9B,4
PP.28.018.04,PA01,REC000622784,5ACEFFF2D6111EEC94D52CBE086A9F5B,1
PP.28.018.06,PA01,REC000641695,5ACEFFF2D6111EDBAF91449A4CBB0D24,56
PP.28.018.09,PA01,REC000736231,5ACEFFF2D6111EEC94D51F4F6EDF9F59,224
PP.28.019.03,PA01,NAC000128235,5ACEFFF2D6111EDBAF9298C26C118D5A,1
PP.28.019.04,PA01,QUA000036298,5ACEFFF2D6111EEC89FCD0B3516C41C7,1
PP.28.019.05,PA01,REC000660838,5ACEFFF2D6111EDBAF9648016B6F4D3D,68
PP.28.019.06,PA01,REC000636050,5ACEFFF2D6111EDBAF92964F00DC0D69,3
PP.28.019.09,PA01,QUA000019942,5ACEFFF2D6111EDBAF9055F03AC9CD50,9059
PP.28.020.03,PA01,NAC000140189,5ACEFFF2D6111EDCAD9D3AAF2F8CD5D3,4
PP.28.020.04,PA01,REC000568720,5ACEFFF2D6111EDBAF92A868A5D90D3C,11
PP.28.020.05,PA01,REC000688143,5ACEFFF2D6111EDBAF9126CBBA15CD1F,20
PP.28.020.06,PA01,PAL001900487,5ACEFFF2D6111EDBAF92A15DC3C58D35,54
PP.28.020.08,PA01,REC000700792,5ACEFFF2D6111EECA9A62DFFC60AC946,30
PP.28.020.09,PA01,REC000524620,5ACEFFF2D6111EDBAF92A7C0CC178CCD,20
PP.28.021.03,PA01,REC000632468,5ACEFFF2D6111EDBAEC5F0767D88C8C2,1
PP.28.021.04,PA01,REC000530853,5ACEFFF2D6111EDBAF92A128D1CD4D00,48
PP.28.021.05,PA01,REC000634058,5ACEFFF2D6111EEC98B31FBE50BD8ECD,25
PP.28.021.06,PA01,REC000723029,5ACEFFF2D6111EEC94D51F4F6EDF9F59,23
PP.28.021.07,PA01,NAC000134928,5ACEFFF2D6111EDBAF966E47A0BBCCCB,32
PP.28.021.08,PA01,NAC000117462,5ACEFFF2D6111EEC98B3469D0329CF25,2
PP.28.022.04,PA01,REC000579295,5ACEFFF2D6111EDBAF92AC75516BCD02,162
PP.28.022.06,PA01,SHL000015811,5ACEFFF2D6111EDBAF965AE2B5404CF1,2
PP.28.022.07,PA01,REC000682836,5ACEFFF2D6111EDC96BED31041B159DA,40
PP.28.022.08,PA01,RECC0007375,5ACEFFF2D6111EDBAF913597CC610CC4,110
PP.28.022.09,PA01,NAC000143701,5ACEFFF2D6111EDD89A907D20469001B,33
PP.28.023.03,PA01,QUA000035803,5ACEFFF2D6111EDBAF913597CC610CC4,110
PP.28.023.04,PA01,SHL000008399,5ACEFFF2D6111EDBAEC5EC88D3CEC8BA,2
PP.28.023.05,PA01,REC000606804,5ACEFFF2D6111EDBAF96478E89244D3D,2000
PP.28.023.06,PA01,REC000607621,5ACEFFF2D6111EDBAF964953AFF68D26,80
PP.28.023.09,PA01,REC000614220,5ACEFFF2D6111EDBAF964C8201058D02,16
PP.28.024.03,PA01,REC000596911,5ACEFFF2D6111EDBAF9645962ECE4CC1,8
PP.28.024.04,PA01,REC000696581,5ACEFFF2D6111EDBAF967209B1B7CCC0,12
PP.28.024.05,PA01,REC000624895,5ACEFFF2D6111EDBAF9137D633AF0D52,90
PP.28.024.06,PA01,REC000505359,5ACEFFF2D6111EDBAF9670CC33684D00,300
PP.28.024.07,PA01,REC000621005,5ACEFFF2D6111EDBAEC5E7A05D2F08DF,96
PP.28.024.08,PA01,REC000607915,5ACEFFF2D6111EDBAF913DCAFFD40D59,94
PP.28.024.09,PA01,NAC000143703,5ACEFFF2D6111EDD89A907D20469001B,33
PP.28.025.03,PA01,REC000694494,5ACEFFF2D6111EDBAF912FB306684CC0,70
PP.28.025.05,PA01,QUA000035802,5ACEFFF2D6111EDBAF913597CC610CC4,120
PP.28.025.06,PA01,REC000646751,5ACEFFF2D6111EEC97CD7DDA1322472F,168
PP.28.025.08,PA01,REC000614255,5ACEFFF2D6111EDBAF964F0308D48CC4,5
PP.28.026.03,PA01,REC000569490,5ACEFFF2D6111EDBAF913FE32CAD8D01,5
PP.28.026.04,PA01,REC000586744,5ACEFFF2D6111EDBAF9130B9E1CC8D58,100
PP.28.026.05,PA01,SHL000016421,5ACEFFF2D6111EDBAF965AF205454D6A,7
PP.28.026.07,PA01,REC000663621,5ACEFFF2D6111EDBAF964F913A51CD34,12
PP.28.026.08,PA01,REC000696522,5ACEFFF2D6111EDC96D16D3701181CFC,42
PP.28.026.09,PA01,NAC000143700,5ACEFFF2D6111EDD89A907D20469001B,33
PP.28.027.03,PA01,REC000530851,5ACEFFF2D6111EDBAF92A1EBC43E0D38,48
PP.28.027.04,PA01,NAC000091276,5ACEFFF2D6111EDBAF9672EB514C4D2E,1
PP.28.027.05,PA01,REC000504974,5ACEFFF2D6111EDBAF912F6123628D34,20
PP.28.027.07,PA01,REC000619242,5ACEFFF2D6111EDBAF929840AB534D38,2
PP.28.027.08,PA01,REC000625641,5ACEFFF2D6111EDBAF913FE8A90C4D36,40
PP.28.027.09,PA01,REC000715693,5ACEFFF2D6111EDC95865D7FCB1BC498,21
PP.28.028.03,PA01,REC000683961,5ACEFFF2D6111EDBAF929BDEEBA20D03,2
PP.28.028.04,PA01,NAC000133536,5ACEFFF2D6111EECA8C1DB2D14FAC042,1
PP.28.028.05,PA01,REC000691474,5ACEFFF2D6111EDCA29CF166EACAD61E,10
